goos: darwin
goarch: arm64
pkg: github.com/Ixecd/kubepivot/benchmark/eventstream
cpu: Apple M4
BenchmarkCacheGet_ClientGo-4           	14855697	        72.02 ns/op	      24 B/op	       1 allocs/op
BenchmarkColdStart_ClientGo_10000-4    	       2	 636588354 ns/op	348912624 B/op	 5170086 allocs/op
BenchmarkColdStart_ClientGo_10000-4    	       2	 609547979 ns/op	348912592 B/op	 5170086 allocs/op
BenchmarkColdStart_ClientGo_10000-4    	       2	 622919542 ns/op	348912600 B/op	 5170086 allocs/op
BenchmarkColdStart_ClientGo_10000-4    	       2	 647533416 ns/op	348912624 B/op	 5170086 allocs/op
BenchmarkColdStart_ClientGo_10000-4    	       2	 604860646 ns/op	348916720 B/op	 5170087 allocs/op
BenchmarkColdStart_ClientGo_10000-4    	       2	 643664000 ns/op	348912624 B/op	 5170086 allocs/op
BenchmarkColdStart_ClientGo_10000-4    	       2	 609605479 ns/op	348912632 B/op	 5170086 allocs/op
BenchmarkColdStart_ClientGo_10000-4    	       2	 623109980 ns/op	348908520 B/op	 5170086 allocs/op
BenchmarkColdStart_KubePivot_10000-4   	       1	1545976542 ns/op	2366789264 B/op	 1091679 allocs/op
BenchmarkColdStart_KubePivot_10000-4   	       1	1574056708 ns/op	2369787776 B/op	 1091934 allocs/op
BenchmarkColdStart_KubePivot_10000-4   	       1	1535656583 ns/op	2369321760 B/op	 1091884 allocs/op
BenchmarkColdStart_KubePivot_10000-4   	       1	1558045833 ns/op	2367600944 B/op	 1091750 allocs/op
BenchmarkColdStart_KubePivot_10000-4   	       1	1579935500 ns/op	2369722880 B/op	 1091911 allocs/op
BenchmarkColdStart_KubePivot_10000-4   	       1	1627063375 ns/op	2370160816 B/op	 1091958 allocs/op
BenchmarkColdStart_KubePivot_10000-4   	       1	1589771750 ns/op	2368084048 B/op	 1091779 allocs/op
BenchmarkColdStart_KubePivot_10000-4   	       1	1588474708 ns/op	2367128752 B/op	 1091713 allocs/op
BenchmarkColdStart_KubePivot_10000-4   	       1	1638753542 ns/op	2370360768 B/op	 1091980 allocs/op
BenchmarkColdStart_KubePivot_10000-4   	       1	1582829166 ns/op	2367163488 B/op	 1091709 allocs/op
BenchmarkParseOnly_ClientGo-4          	   17797	     60221 ns/op	   34737 B/op	     516 allocs/op
BenchmarkParseOnly_ClientGo-4          	   18780	     59221 ns/op	   34736 B/op	     516 allocs/op
BenchmarkParseOnly_ClientGo-4          	   20586	     58510 ns/op	   34736 B/op	     516 allocs/op
BenchmarkParseOnly_ClientGo-4          	   20287	     60515 ns/op	   34737 B/op	     516 allocs/op
BenchmarkParseOnly_ClientGo-4          	   19695	     60586 ns/op	   34736 B/op	     516 allocs/op
BenchmarkParseOnly_ClientGo-4          	   20716	     58014 ns/op	   34736 B/op	     516 allocs/op
BenchmarkParseOnly_ClientGo-4          	   20538	     60537 ns/op	   34736 B/op	     516 allocs/op
BenchmarkParseOnly_ClientGo-4          	   20355	     57820 ns/op	   34736 B/op	     516 allocs/op
BenchmarkParseOnly_ClientGo-4          	   20335	     61266 ns/op	   34736 B/op	     516 allocs/op
BenchmarkParseOnly_ClientGo-4          	   19291	     60702 ns/op	   34736 B/op	     516 allocs/op
BenchmarkParseOnly_KubePivot-4         	   35334	     59383 ns/op	    4008 B/op	      88 allocs/op
BenchmarkParseOnly_KubePivot-4         	   34102	     34019 ns/op	    4008 B/op	      88 allocs/op
BenchmarkParseOnly_KubePivot-4         	   35398	     34228 ns/op	    4008 B/op	      88 allocs/op
BenchmarkParseOnly_KubePivot-4         	   35445	     35081 ns/op	    4008 B/op	      88 allocs/op
BenchmarkParseOnly_KubePivot-4         	   35160	     33903 ns/op	    4008 B/op	      88 allocs/op
BenchmarkParseOnly_KubePivot-4         	   35420	     33766 ns/op	    4008 B/op	      88 allocs/op
BenchmarkParseOnly_KubePivot-4         	   35512	     34530 ns/op	    4008 B/op	      88 allocs/op
BenchmarkParseOnly_KubePivot-4         	   34564	     33847 ns/op	    4008 B/op	      88 allocs/op
BenchmarkParseOnly_KubePivot-4         	   35502	     33873 ns/op	    4008 B/op	      88 allocs/op
BenchmarkParseOnly_KubePivot-4         	   35534	     34318 ns/op	    4008 B/op	      88 allocs/op
PASS
ok  	github.com/Ixecd/kubepivot/benchmark/eventstream	230.717s
